1210.047315485771, 1.5467921144765744e-14
1210.0986512415745, 1.5467921144765744e-14
1210.1499869973784, 1.5467921144765744e-14
1210.201322753182, 1.5467921144765744e-14
1210.2526585089859, 1.5467921144765744e-14
1210.3039942647895, 1.5467921144765744e-14
1210.3553300205933, 1.5467921144765744e-14
1210.406665776397, 1.5467921144765744e-14
1210.4580015322008, 1.549113973327094e-14
1210.5093372880044, 1.5519048049988182e-14
1210.5606730438083, 1.5519048049988182e-14
1210.6120087996119, 1.5519048049988182e-14
1210.6633445554157, 1.5519048049988182e-14
1210.7146803112194, 1.5505087612448755e-14
1210.7660160670232, 1.548184811844069e-14
1210.8033511621531, 1.5467921144765744e-14
1211.0553630542806, 1.5673444955954295e-14
1211.1066988100843, 1.5673444955954295e-14
1211.158034565888, 1.5673444955954295e-14
1211.2093703216917, 1.5673444955954295e-14
1211.2607060774956, 1.5673444955954295e-14
1211.3120418332994, 1.5673444955954295e-14
1211.363377589103, 1.5673444955954295e-14
1211.4147133449069, 1.5673444955954295e-14
1211.4660491007105, 1.5673444955954295e-14
1211.5173848565144, 1.5673444955954295e-14
1211.568720612318, 1.5673444955954295e-14
1211.6200563681218, 1.5673444955954295e-14
1211.6713921239254, 1.5673444955954295e-14
1211.7227278797293, 1.5673444955954295e-14
1211.774063635533, 1.5673444955954295e-14
1211.8253993913368, 1.5673444955954295e-14
1211.8767351471404, 1.5673444955954295e-14
1211.9280709029442, 1.5673444955954295e-14
1211.9794066587478, 1.5678147552453083e-14
1212.0307424145517, 1.5673444955954295e-14
1212.0820781703553, 1.5673444955954295e-14
1212.1334139261592, 1.5673444955954295e-14
1212.1847496819628, 1.5673444955954295e-14
1212.2360854377666, 1.5673444955954295e-14
1212.2874211935703, 1.5673444955954295e-14
1212.338756949374, 1.5673444955954295e-14
1212.3900927051777, 1.5673444955954295e-14
1212.4414284609816, 1.5673444955954295e-14
1212.4927642167852, 1.5673444955954295e-14
1212.544099972589, 1.5673444955954295e-14
1212.5954357283927, 1.5673444955954295e-14
1212.6467714841965, 1.5673444955954295e-14
1212.6981072400001, 1.5673444955954295e-14
1212.730775448239, 1.5673444955954295e-14
1212.9734535665839, 1.5881699582523277e-14
1213.0247893223877, 1.585789561111001e-14
1213.0761250781914, 1.582937793581457e-14
1213.1274608339952, 1.582937793581457e-14
1213.1787965897988, 1.582937793581457e-14
1213.2301323456027, 1.582937793581457e-14
1213.2814681014063, 1.582937793581457e-14
1213.3328038572101, 1.5881699582523277e-14
1213.3841396130138, 1.5881699582523277e-14
1213.4354753688176, 1.5881699582523277e-14
1213.4868111246212, 1.5881699582523277e-14
1213.538146880425, 1.5881699582523277e-14
1213.5894826362287, 1.5881699582523277e-14
1213.6408183920325, 1.5881699582523277e-14
1213.6921541478362, 1.5881699582523277e-14
1213.74348990364, 1.5881699582523277e-14
1213.7948256594436, 1.5881699582523277e-14
1213.8461614152475, 1.5881699582523277e-14
1213.897497171051, 1.5881699582523277e-14
1213.948832926855, 1.5881699582523277e-14
1214.0001686826586, 1.5886464662890836e-14
1214.0515044384624, 1.5881699582523277e-14
1214.102840194266, 1.5881699582523277e-14
1214.1541759500699, 1.5881699582523277e-14
1214.2055117058735, 1.5881699582523277e-14
1214.2568474616774, 1.5881699582523277e-14
1214.3081832174812, 1.5881699582523277e-14
1214.3595189732848, 1.5881699582523277e-14
1214.4108547290887, 1.5881699582523277e-14
1214.45285671111, 1.5881699582523277e-14
1214.5135262406961, 1.598686227175996e-14
1214.5648619964998, 1.602046893994701e-14
1214.6161977523036, 1.6039704459441338e-14
1214.6675335081072, 1.6131389052534876e-14
1214.718869263911, 1.6473719752854767e-14
1214.7655381328234, 1.7291785611107024e-14
1214.800539784508, 1.86176985940904e-14
1214.8238742189642, 2.010785098317901e-14
1214.8402083230835, 2.158628560770566e-14
1214.8542089837572, 2.3314042392858674e-14
1214.8682096444309, 2.5486608566469488e-14
1214.8822103051048, 2.810788653963892e-14
1214.8938775223328, 3.103287728929335e-14
1214.9032112961154, 3.37015794126968e-14
1214.910211626452, 3.552878116162172e-14
1214.917211956789, 3.858411286174315e-14
