wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1137.5600,0,0.15467,3.7082e-07,53.894,54.049
1137.5700,0,0.15466,3.7084e-07,53.904,54.059
1137.5800,0,0.15466,3.7086e-07,53.914,54.069
1137.5901,0,0.15467,3.7087e-07,53.925,54.079
1137.6001,0,0.15467,3.7089e-07,53.935,54.089
1137.6102,0,0.15466,3.709e-07,53.945,54.1
1137.6202,0,0.15466,3.7092e-07,53.955,54.11
1137.6302,0,0.15467,3.7093e-07,53.966,54.12
1137.6403,0,0.15467,3.7095e-07,53.976,54.13
1137.6503,0,0.15466,3.7097e-07,53.986,54.141
1137.6603,0,0.15467,3.7098e-07,53.996,54.151
1137.6704,0,0.15466,3.71e-07,54.006,54.161
1137.6804,0,0.15467,3.7101e-07,54.017,54.171
1137.6904,0,0.15466,3.7103e-07,54.027,54.182
1137.7005,0,0.15467,3.7104e-07,54.037,54.192
1137.7105,0,0.15466,3.7106e-07,54.047,54.202
1137.7205,0,0.15467,3.7108e-07,54.058,54.212
1137.7306,0,0.15467,3.7109e-07,54.068,54.222
1137.7406,0,0.15466,3.7111e-07,54.078,54.233
1137.7507,0,0.15466,3.7112e-07,54.088,54.243
1137.7607,0,0.15467,3.7114e-07,54.098,54.253
1137.7707,0,0.15467,3.7115e-07,54.109,54.263
1137.7808,0,0.15466,3.7117e-07,54.119,54.273
1137.7908,0,0.15466,3.7118e-07,54.129,54.284
1137.8008,0,0.15467,3.712e-07,54.139,54.294
1137.8109,0,0.15467,3.7121e-07,54.149,54.304
1137.8209,0,0.15466,3.7123e-07,54.16,54.314
1137.8309,0,0.15466,3.7124e-07,54.17,54.324
1137.8410,0,0.15467,3.7126e-07,54.18,54.335
1137.8510,0,0.15467,3.7127e-07,54.19,54.345
1137.8611,0,0.15466,3.7129e-07,54.2,54.355
1137.8711,0,0.15467,3.713e-07,54.211,54.365
1137.8811,0,0.15466,3.7132e-07,54.221,54.375
1137.8912,0,0.15467,3.7133e-07,54.231,54.386
1137.9012,0,0.15466,3.7135e-07,54.241,54.396
1137.9112,0,0.15467,3.7136e-07,54.251,54.406
1137.9213,0,0.15466,3.7137e-07,54.261,54.416
1137.9313,0,0.15467,3.7139e-07,54.272,54.426
1137.9413,0,0.15467,3.714e-07,54.282,54.436
1137.9514,0,0.15466,3.7142e-07,54.292,54.447
1137.9614,0,0.15466,3.7143e-07,54.302,54.457
1137.9714,0,0.15467,3.7145e-07,54.312,54.467
1137.9815,0,0.15467,3.7146e-07,54.323,54.477
1137.9915,0,0.15466,3.7147e-07,54.333,54.487
1138.0016,0,0.15466,3.7149e-07,54.343,54.497
1138.0116,0,0.15467,3.715e-07,54.353,54.507
1138.0216,0,0.15467,3.7152e-07,54.362,54.517
1138.0317,0,0.15466,3.7153e-07,54.372,54.527
1138.0417,0,0.15466,3.7154e-07,54.382,54.537
1138.0517,0,0.15467,3.7156e-07,54.392,54.547
1138.0618,0,0.15467,3.7157e-07,54.402,54.556
1138.0718,0,0.15466,3.7159e-07,54.412,54.566
1138.0818,0,0.15467,3.716e-07,54.421,54.576
1138.0919,0,0.15466,3.7161e-07,54.431,54.586
