wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1151.2759,0,0.4725,3.7365e-11,0.39783,0.87033
1151.2884,0,0.4725,3.7501e-11,0.39939,0.87189
1151.3009,0,0.4725,3.7636e-11,0.40094,0.87344
1151.3135,0,0.4725,3.7772e-11,0.40249,0.87499
1151.3260,0,0.4725,3.7908e-11,0.40405,0.87655
1151.3385,0,0.4725,3.8044e-11,0.4056,0.8781
1151.3510,0,0.4725,3.818e-11,0.40716,0.87966
1151.3635,0,0.4725,3.8316e-11,0.40872,0.88122
1151.3761,0,0.4725,3.8453e-11,0.41028,0.88278
1151.3886,0,0.4725,3.8592e-11,0.41184,0.88434
1151.4011,0,0.4725,3.8733e-11,0.41341,0.88591
1151.4136,0,0.4725,3.8875e-11,0.41507,0.88757
1151.4261,0,0.4725,3.902e-11,0.41676,0.88926
1151.4387,0,0.4725,3.9165e-11,0.41845,0.89095
1151.4512,0,0.4725,3.9313e-11,0.42014,0.89264
1151.4637,0,0.4725,3.946e-11,0.42183,0.89433
1151.4762,0,0.4725,3.9608e-11,0.42352,0.89602
1151.4887,0,0.4725,3.9756e-11,0.42522,0.89772
1151.5013,0,0.4725,3.9904e-11,0.42691,0.89941
1151.5138,0,0.4725,4.0052e-11,0.42861,0.90111
1151.5263,0,0.4725,4.02e-11,0.43031,0.90281
1151.5388,0,0.4725,4.0348e-11,0.43201,0.90451
1151.5513,0,0.4725,4.0496e-11,0.43371,0.90621
1151.5639,0,0.4725,4.0644e-11,0.43541,0.90791
1151.5764,0,0.4725,4.0792e-11,0.43711,0.90961
1151.5889,0,0.4725,4.094e-11,0.43882,0.91132
1151.6014,0,0.4725,4.1088e-11,0.44052,0.91302
1151.6140,0,0.4725,4.1236e-11,0.44223,0.91473
1151.6265,0,0.4725,4.1384e-11,0.44393,0.91643
1151.6390,0,0.4725,4.1532e-11,0.44564,0.91814
1151.6515,0,0.4725,4.1681e-11,0.44735,0.91985
1151.6640,0,0.4725,4.1829e-11,0.44906,0.92156
1151.6766,0,0.4725,4.1977e-11,0.45077,0.92327
1151.6891,0,0.4725,4.2125e-11,0.45249,0.92499
1151.7016,0,0.4725,4.2273e-11,0.4542,0.9267
1151.7141,0,0.4725,4.2422e-11,0.45592,0.92842
1151.7267,0,0.4725,4.257e-11,0.45763,0.93013
1151.7392,0,0.4725,4.2718e-11,0.45935,0.93185
1151.7517,0,0.4725,4.2867e-11,0.46107,0.93357
1151.7642,0,0.4725,4.3015e-11,0.46279,0.93529
1151.7768,0,0.4725,4.3163e-11,0.46451,0.93701
1151.7893,0,0.4725,4.3312e-11,0.46623,0.93873
1151.8018,0,0.4725,4.346e-11,0.46795,0.94045
1151.8143,0,0.4725,4.3609e-11,0.46968,0.94218
1151.8269,0,0.4725,4.3757e-11,0.4714,0.9439
1151.8394,0,0.4725,4.3905e-11,0.47313,0.94563
1151.8519,0,0.4725,4.4054e-11,0.47486,0.94736
1151.8644,0,0.4725,4.4202e-11,0.47659,0.94909
1151.8770,0,0.4725,4.435e-11,0.47832,0.95082
1151.8895,0,0.4725,4.4495e-11,0.48005,0.95255
1151.9020,0,0.4725,4.464e-11,0.48177,0.95427
1151.9145,0,0.4725,4.4783e-11,0.48342,0.95592
1151.9271,0,0.4725,4.4925e-11,0.48505,0.95755
1151.9396,0,0.4725,4.5066e-11,0.48668,0.95918
1151.9521,0,0.4725,4.5206e-11,0.48832,0.96082
1151.9647,0,0.4725,4.5345e-11,0.48995,0.96245
1151.9772,0,0.4725,4.5484e-11,0.49159,0.96409
1151.9897,0,0.4725,4.5623e-11,0.49323,0.96573
1152.0022,0,0.4725,4.5763e-11,0.49487,0.96737
1152.0148,0,0.4725,4.5902e-11,0.4965,0.969
1152.0273,0,0.4725,4.6041e-11,0.49815,0.97065
1152.0398,0,0.4725,4.618e-11,0.49979,0.97229
1152.0524,0,0.4725,4.632e-11,0.50143,0.97393
1152.0649,0,0.4725,4.6459e-11,0.50307,0.97557
1152.0774,0,0.4725,4.6598e-11,0.50472,0.97722
1152.0899,0,0.4725,4.6738e-11,0.50636,0.97886
1152.1025,0,0.4725,4.6877e-11,0.50801,0.98051
1152.1150,0,0.4725,4.7017e-11,0.50966,0.98216
1152.1275,0,0.4725,4.7156e-11,0.51131,0.98381
1152.1401,0,0.4725,4.7296e-11,0.51296,0.98546
1152.1526,0,0.4725,4.7435e-11,0.51461,0.98711
1152.1651,0,0.4725,4.7575e-11,0.51626,0.98876
1152.1776,0,0.4725,4.7714e-11,0.51792,0.99042
1152.1902,0,0.4725,4.7854e-11,0.51957,0.99207
1152.2027,0,0.4725,4.7993e-11,0.52123,0.99373
1152.2152,0,0.4725,4.8133e-11,0.52288,0.99538
1152.2278,0,0.4725,4.8272e-11,0.52454,0.99704
1152.2403,0,0.4725,4.8412e-11,0.5262,0.9987
1152.2528,0,0.4725,4.8552e-11,0.52786,1.0004
1152.2654,0,0.4725,4.8691e-11,0.52952,1.002
1152.2779,0,0.4725,4.8831e-11,0.53118,1.0037
1152.2904,0,0.4725,4.8971e-11,0.53285,1.0053
1152.3030,0,0.4725,4.911e-11,0.53451,1.007
1152.3155,0,0.4725,4.925e-11,0.53618,1.0087
1152.3280,0,0.4725,4.939e-11,0.53784,1.0103
1152.3406,0,0.4725,4.9529e-11,0.53951,1.012
1152.3531,0,0.4725,4.9669e-11,0.54118,1.0137
1152.3656,0,0.4725,4.9809e-11,0.54285,1.0153
1152.3782,0,0.4725,4.9947e-11,0.54452,1.017
1152.3907,0,0.4725,5.0085e-11,0.54619,1.0187
1152.4032,0,0.4725,5.0222e-11,0.54785,1.0204
1152.4158,0,0.4725,5.0357e-11,0.54946,1.022
1152.4283,0,0.4725,5.0492e-11,0.55105,1.0236
1152.4408,0,0.4725,5.0625e-11,0.55265,1.0251
1152.4534,0,0.4725,5.0758e-11,0.55424,1.0267
1152.4659,0,0.4725,5.0891e-11,0.55584,1.0283
1152.4784,0,0.4725,5.1023e-11,0.55744,1.0299
1152.4910,0,0.4725,5.1156e-11,0.55904,1.0315
1152.5035,0,0.4725,5.1288e-11,0.56064,1.0331
1152.5160,0,0.4725,5.1421e-11,0.56224,1.0347
1152.5286,0,0.4725,5.1553e-11,0.56384,1.0363
1152.5411,0,0.4725,5.1686e-11,0.56544,1.0379
1152.5536,0,0.4725,5.1819e-11,0.56705,1.0395
1152.5662,0,0.4725,5.1951e-11,0.56865,1.0412
1152.5787,0,0.4725,5.2084e-11,0.57026,1.0428
1152.5912,0,0.4725,5.2216e-11,0.57187,1.0444
1152.6038,0,0.4725,5.2349e-11,0.57347,1.046
1152.6163,0,0.4725,5.2482e-11,0.57508,1.0476
1152.6289,0,0.4725,5.2615e-11,0.57669,1.0492
1152.6414,0,0.4725,5.2747e-11,0.57831,1.0508
1152.6539,0,0.4725,5.288e-11,0.57992,1.0524
1152.6665,0,0.4725,5.3013e-11,0.58153,1.054
1152.6790,0,0.4725,5.3146e-11,0.58315,1.0556
1152.6915,0,0.4725,5.3278e-11,0.58476,1.0573
1152.7041,0,0.4725,5.3411e-11,0.58638,1.0589
1152.7166,0,0.4725,5.3544e-11,0.588,1.0605
1152.7292,0,0.4725,5.3677e-11,0.58962,1.0621
1152.7417,0,0.4725,5.381e-11,0.59124,1.0637
1152.7542,0,0.4725,5.3942e-11,0.59286,1.0654
1152.7668,0,0.4725,5.4075e-11,0.59448,1.067
1152.7793,0,0.4725,5.4208e-11,0.5961,1.0686
1152.7919,0,0.4725,5.4341e-11,0.59772,1.0702
1152.8044,0,0.4725,5.4474e-11,0.59935,1.0718
1152.8169,0,0.4725,5.4607e-11,0.60098,1.0735
1152.8295,0,0.4725,5.474e-11,0.6026,1.0751
1152.8420,0,0.4725,5.4873e-11,0.60423,1.0767
1152.8545,0,0.4725,5.5006e-11,0.60586,1.0784
1152.8671,0,0.4725,5.5139e-11,0.60749,1.08
1152.8796,0,0.4725,5.5271e-11,0.60912,1.0816
1152.8922,0,0.4725,5.5402e-11,0.61075,1.0833
1152.9047,0,0.4725,5.5532e-11,0.61237,1.0849
1152.9173,0,0.4725,5.5662e-11,0.61395,1.0864
1152.9298,0,0.4725,5.579e-11,0.61551,1.088
1152.9423,0,0.4725,5.5918e-11,0.61708,1.0896
1152.9549,0,0.4725,5.6045e-11,0.61865,1.0912
1152.9674,0,0.4725,5.6172e-11,0.62022,1.0927
1152.9800,0,0.4725,5.6299e-11,0.6218,1.0943
1152.9925,0,0.4725,5.6426e-11,0.62337,1.0959
1153.0050,0,0.4725,5.6553e-11,0.62494,1.0974
1153.0176,0,0.4725,5.668e-11,0.62652,1.099
1153.0301,0,0.4725,5.6807e-11,0.62809,1.1006
1153.0427,0,0.4725,5.6935e-11,0.62967,1.1022
1153.0552,0,0.4725,5.7062e-11,0.63125,1.1037
1153.0678,0,0.4725,5.7189e-11,0.63283,1.1053
1153.0803,0,0.4725,5.7316e-11,0.63441,1.1069
1153.0928,0,0.4725,5.7443e-11,0.63599,1.1085
1153.1054,0,0.4725,5.757e-11,0.63757,1.1101
1153.1179,0,0.4725,5.7697e-11,0.63915,1.1117
1153.1305,0,0.4725,5.7825e-11,0.64074,1.1132
1153.1430,0,0.4725,5.7952e-11,0.64232,1.1148
1153.1556,0,0.4725,5.8079e-11,0.64391,1.1164
1153.1681,0,0.4725,5.8206e-11,0.6455,1.118
1153.1806,0,0.4725,5.8334e-11,0.64708,1.1196
1153.1932,0,0.4725,5.8461e-11,0.64867,1.1212
1153.2057,0,0.4725,5.8588e-11,0.65026,1.1228
1153.2183,0,0.4725,5.8715e-11,0.65186,1.1244
1153.2308,0,0.4725,5.8843e-11,0.65345,1.1259
1153.2434,0,0.4725,5.897e-11,0.65504,1.1275
1153.2559,0,0.4725,5.9097e-11,0.65663,1.1291
1153.2685,0,0.4725,5.9225e-11,0.65823,1.1307
1153.2810,0,0.4725,5.9352e-11,0.65983,1.1323
1153.2936,0,0.4725,5.9479e-11,0.66142,1.1339
1153.3061,0,0.4725,5.9607e-11,0.66302,1.1355
1153.3186,0,0.4725,5.9734e-11,0.66462,1.1371
1153.3312,0,0.4725,5.9862e-11,0.66622,1.1387
1153.3437,0,0.4725,5.9989e-11,0.66782,1.1403
1153.3563,0,0.4725,6.0116e-11,0.66942,1.1419
1153.3688,0,0.4725,6.0243e-11,0.67103,1.1435
1153.3814,0,0.4725,6.0366e-11,0.67263,1.1451
1153.3939,0,0.4725,6.0487e-11,0.67423,1.1467
1153.4065,0,0.4725,6.0604e-11,0.67577,1.1483
1153.4190,0,0.4725,6.0718e-11,0.67714,1.1496
1153.4316,0,0.4725,6.083e-11,0.67851,1.151
1153.4441,0,0.4725,6.0938e-11,0.67988,1.1524
1153.4567,0,0.4725,6.1044e-11,0.68124,1.1537
1153.4692,0,0.4725,6.115e-11,0.68261,1.1551
1153.4818,0,0.4725,6.1256e-11,0.68398,1.1565
1153.4943,0,0.4725,6.1362e-11,0.68535,1.1579
1153.5069,0,0.4725,6.1467e-11,0.68672,1.1592
1153.5194,0,0.4725,6.1573e-11,0.68809,1.1606
1153.5320,0,0.4725,6.1679e-11,0.68947,1.162
1153.5445,0,0.4725,6.1785e-11,0.69084,1.1633
1153.5571,0,0.4725,6.1891e-11,0.69221,1.1647
1153.5696,0,0.4725,6.1997e-11,0.69359,1.1661
1153.5822,0,0.4725,6.2103e-11,0.69496,1.1675
1153.5947,0,0.4725,6.2209e-11,0.69634,1.1688
1153.6073,0,0.4725,6.2314e-11,0.69772,1.1702
1153.6198,0,0.4725,6.242e-11,0.69909,1.1716
1153.6324,0,0.4725,6.2526e-11,0.70047,1.173
1153.6449,0,0.4725,6.2632e-11,0.70185,1.1744
1153.6575,0,0.4725,6.2738e-11,0.70323,1.1757
1153.6700,0,0.4725,6.2844e-11,0.70462,1.1771
1153.6826,0,0.4725,6.295e-11,0.706,1.1785
1153.6951,0,0.4725,6.3056e-11,0.70738,1.1799
1153.7077,0,0.4725,6.3162e-11,0.70877,1.1813
1153.7202,0,0.4725,6.3268e-11,0.71015,1.1827
1153.7328,0,0.4725,6.3374e-11,0.71154,1.184
1153.7453,0,0.4725,6.348e-11,0.71292,1.1854
1153.7579,0,0.4725,6.3586e-11,0.71431,1.1868
1153.7704,0,0.4725,6.3692e-11,0.7157,1.1882
1153.7830,0,0.4725,6.3798e-11,0.71709,1.1896
1153.7955,0,0.4725,6.3904e-11,0.71848,1.191
1153.8081,0,0.4725,6.401e-11,0.71987,1.1924
1153.8206,0,0.4725,6.4116e-11,0.72126,1.1938
1153.8332,0,0.4725,6.4222e-11,0.72265,1.1952
1153.8457,0,0.4725,6.4328e-11,0.72405,1.1965
1153.8583,0,0.4725,6.4434e-11,0.72544,1.1979
1153.8709,0,0.4725,6.4539e-11,0.72684,1.1993
1153.8834,0,0.4725,6.4643e-11,0.72823,1.2007
1153.8960,0,0.4725,6.4744e-11,0.72963,1.2021
1153.9085,0,0.4725,6.4842e-11,0.73096,1.2035
1153.9211,0,0.4725,6.4939e-11,0.73219,1.2047
1153.9336,0,0.4725,6.5034e-11,0.73342,1.2059
1153.9462,0,0.4725,6.5127e-11,0.73465,1.2072
1153.9587,0,0.4725,6.5218e-11,0.73589,1.2084
1153.9713,0,0.4725,6.531e-11,0.73712,1.2096
1153.9838,0,0.4725,6.5401e-11,0.73836,1.2109
1153.9964,0,0.4725,6.5492e-11,0.73959,1.2121
1154.0090,0,0.4725,6.5584e-11,0.74083,1.2133
1154.0215,0,0.4725,6.5675e-11,0.74207,1.2146
1154.0341,0,0.4725,6.5766e-11,0.74331,1.2158
1154.0466,0,0.4725,6.5858e-11,0.74454,1.217
1154.0592,0,0.4725,6.5949e-11,0.74578,1.2183
1154.0717,0,0.4725,6.6041e-11,0.74702,1.2195
1154.0843,0,0.4725,6.6132e-11,0.74827,1.2208
1154.0969,0,0.4725,6.6223e-11,0.74951,1.222
1154.1094,0,0.4725,6.6315e-11,0.75075,1.2233
1154.1220,0,0.4725,6.6406e-11,0.75199,1.2245
1154.1345,0,0.4725,6.6498e-11,0.75324,1.2257
1154.1471,0,0.4725,6.6589e-11,0.75448,1.227
1154.1596,0,0.4725,6.6681e-11,0.75573,1.2282
1154.1722,0,0.4725,6.6772e-11,0.75697,1.2295
1154.1848,0,0.4725,6.6864e-11,0.75822,1.2307
1154.1973,0,0.4725,6.6955e-11,0.75947,1.232
1154.2099,0,0.4725,6.7046e-11,0.76072,1.2332
1154.2224,0,0.4725,6.7138e-11,0.76197,1.2345
1154.2350,0,0.4725,6.7229e-11,0.76322,1.2357
1154.2476,0,0.4725,6.7321e-11,0.76447,1.237
1154.2601,0,0.4725,6.7412e-11,0.76572,1.2382
1154.2727,0,0.4725,6.7504e-11,0.76697,1.2395
1154.2852,0,0.4725,6.7595e-11,0.76822,1.2407
1154.2978,0,0.4725,6.7687e-11,0.76948,1.242
1154.3104,0,0.4725,6.7778e-11,0.77073,1.2432
1154.3229,0,0.4725,6.787e-11,0.77199,1.2445
1154.3355,0,0.4725,6.7961e-11,0.77324,1.2457
1154.3480,0,0.4725,6.8053e-11,0.7745,1.247
1154.3606,0,0.4725,6.8144e-11,0.77576,1.2483
1154.3732,0,0.4725,6.8235e-11,0.77702,1.2495
1154.3857,0,0.4725,6.8324e-11,0.77827,1.2508
1154.3983,0,0.4725,6.8412e-11,0.77953,1.252
1154.4108,0,0.4725,6.8498e-11,0.78072,1.2532
1154.4234,0,0.4725,6.8582e-11,0.78186,1.2544
1154.4360,0,0.4725,6.8665e-11,0.783,1.2555
1154.4485,0,0.4725,6.8747e-11,0.78414,1.2566
1154.4611,0,0.4725,6.8828e-11,0.78528,1.2578
1154.4737,0,0.4725,6.8909e-11,0.78642,1.2589
1154.4862,0,0.4725,6.899e-11,0.78757,1.2601
1154.4988,0,0.4725,6.9071e-11,0.78871,1.2612
1154.5113,0,0.4725,6.9151e-11,0.78985,1.2624
1154.5239,0,0.4725,6.9232e-11,0.791,1.2635
1154.5365,0,0.4725,6.9313e-11,0.79214,1.2646
1154.5490,0,0.4725,6.9394e-11,0.79329,1.2658
1154.5616,0,0.4725,6.9475e-11,0.79444,1.2669
1154.5742,0,0.4725,6.9556e-11,0.79558,1.2681
1154.5867,0,0.4725,6.9637e-11,0.79673,1.2692
1154.5993,0,0.4725,6.9718e-11,0.79788,1.2704
1154.6118,0,0.4725,6.9799e-11,0.79903,1.2715
1154.6244,0,0.4725,6.988e-11,0.80018,1.2727
1154.6370,0,0.4725,6.9961e-11,0.80133,1.2738
1154.6495,0,0.4725,7.0041e-11,0.80248,1.275
1154.6621,0,0.4725,7.0122e-11,0.80363,1.2761
1154.6747,0,0.4725,7.0203e-11,0.80478,1.2773
1154.6872,0,0.4725,7.0284e-11,0.80593,1.2784
1154.6998,0,0.4725,7.0365e-11,0.80709,1.2796
1154.7124,0,0.4725,7.0446e-11,0.80824,1.2807
1154.7249,0,0.4725,7.0527e-11,0.8094,1.2819
1154.7375,0,0.4725,7.0608e-11,0.81055,1.2831
1154.7501,0,0.4725,7.0689e-11,0.81171,1.2842
1154.7626,0,0.4725,7.077e-11,0.81287,1.2854
1154.7752,0,0.4725,7.0851e-11,0.81402,1.2865
1154.7878,0,0.4725,7.0932e-11,0.81518,1.2877
1154.8003,0,0.4725,7.1013e-11,0.81634,1.2888
1154.8129,0,0.4725,7.1094e-11,0.8175,1.29
1154.8255,0,0.4725,7.1175e-11,0.81866,1.2912
1154.8380,0,0.4725,7.1256e-11,0.81982,1.2923
1154.8506,0,0.4725,7.1337e-11,0.82098,1.2935
1154.8632,0,0.4725,7.1417e-11,0.82215,1.2946
1154.8757,0,0.4725,7.1496e-11,0.82331,1.2958
1154.8883,0,0.4725,7.1572e-11,0.82447,1.297
1154.9009,0,0.4725,7.1645e-11,0.82563,1.2981
1154.9134,0,0.4725,7.1715e-11,0.82662,1.2991
1154.9260,0,0.4725,7.1782e-11,0.82755,1.3001
1154.9386,0,0.4725,7.1847e-11,0.82849,1.301
1154.9512,0,0.4725,7.1909e-11,0.82942,1.3019
1154.9637,0,0.4725,7.1969e-11,0.83036,1.3029
1154.9763,0,0.4725,7.203e-11,0.83129,1.3038
1154.9889,0,0.4725,7.2091e-11,0.83223,1.3047
1155.0014,0,0.4725,7.2152e-11,0.83316,1.3057
1155.0140,0,0.4725,7.2213e-11,0.8341,1.3066
1155.0266,0,0.4725,7.2274e-11,0.83504,1.3075
1155.0391,0,0.4725,7.2335e-11,0.83598,1.3085
1155.0517,0,0.4725,7.2396e-11,0.83692,1.3094
1155.0643,0,0.4725,7.2457e-11,0.83786,1.3104
1155.0769,0,0.4725,7.2517e-11,0.8388,1.3113
1155.0894,0,0.4725,7.2578e-11,0.83974,1.3122
1155.1020,0,0.4725,7.2639e-11,0.84068,1.3132
1155.1146,0,0.4725,7.27e-11,0.84162,1.3141
1155.1271,0,0.4725,7.2761e-11,0.84256,1.3151
1155.1397,0,0.4725,7.2822e-11,0.8435,1.316
1155.1523,0,0.4725,7.2883e-11,0.84444,1.3169
1155.1649,0,0.4725,7.2944e-11,0.84539,1.3179
1155.1774,0,0.4725,7.3005e-11,0.84633,1.3188
1155.1900,0,0.4725,7.3066e-11,0.84728,1.3198
1155.2026,0,0.4725,7.3126e-11,0.84822,1.3207
1155.2151,0,0.4725,7.3187e-11,0.84917,1.3217
1155.2277,0,0.4725,7.3248e-11,0.85011,1.3226
1155.2403,0,0.4725,7.3309e-11,0.85106,1.3236
1155.2529,0,0.4725,7.337e-11,0.852,1.3245
1155.2654,0,0.4725,7.3431e-11,0.85295,1.3255
1155.2780,0,0.4725,7.3492e-11,0.8539,1.3264
1155.2906,0,0.4725,7.3553e-11,0.85485,1.3273
1155.3032,0,0.4725,7.3614e-11,0.8558,1.3283
1155.3157,0,0.4725,7.3674e-11,0.85675,1.3292
1155.3283,0,0.4725,7.3735e-11,0.8577,1.3302
1155.3409,0,0.4725,7.3796e-11,0.85865,1.3311
1155.3535,0,0.4725,7.3857e-11,0.8596,1.3321
1155.3660,0,0.4725,7.3917e-11,0.86055,1.333
1155.3786,0,0.4725,7.3976e-11,0.8615,1.334
1155.3912,0,0.4725,7.4031e-11,0.86245,1.335
1155.4038,0,0.4725,7.4085e-11,0.86338,1.3359
1155.4163,0,0.4725,7.4135e-11,0.86415,1.3367
1155.4289,0,0.4725,7.4184e-11,0.8649,1.3374
1155.4415,0,0.4725,7.4229e-11,0.86565,1.3381
1155.4541,0,0.4725,7.4273e-11,0.86639,1.3389
1155.4666,0,0.4725,7.4316e-11,0.86714,1.3396
1155.4792,0,0.4725,7.436e-11,0.86789,1.3404
1155.4918,0,0.4725,7.4403e-11,0.86864,1.3411
1155.5044,0,0.4725,7.4446e-11,0.86939,1.3419
1155.5169,0,0.4725,7.4489e-11,0.87014,1.3426
1155.5295,0,0.4725,7.4532e-11,0.87089,1.3434
