wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1202.3500,0,0.7425,4.9654e-09,84.292,85.035
1202.4000,0,0.7425,4.9668e-09,84.365,85.108
1202.4500,0,0.7425,4.9683e-09,84.438,85.18
1202.5000,0,0.7425,4.9697e-09,84.51,85.253
1202.5500,0,0.7425,4.9711e-09,84.583,85.325
1202.6000,0,0.7425,4.9725e-09,84.655,85.398
1202.6500,0,0.7425,4.9739e-09,84.728,85.47
1202.7000,0,0.7425,4.9753e-09,84.801,85.543
1202.7500,0,0.7425,4.9767e-09,84.873,85.616
1202.8000,0,0.7425,4.9781e-09,84.946,85.688
1202.8500,0,0.7425,4.9795e-09,85.019,85.761
1202.9000,0,0.7425,4.9809e-09,85.091,85.834
1202.9500,0,0.7425,4.9822e-09,85.164,85.906
1203.0000,0,0.7425,4.9836e-09,85.237,85.979
1203.0500,0,0.7425,4.985e-09,85.309,86.052
1203.1000,0,0.7425,4.9864e-09,85.382,86.125
1203.1500,0,0.7425,4.9877e-09,85.455,86.197
1203.2000,0,0.7425,4.9891e-09,85.528,86.27
1203.2500,0,0.7425,4.9904e-09,85.6,86.343
1203.3000,0,0.7425,4.9918e-09,85.673,86.416
1203.3500,0,0.7425,4.9931e-09,85.746,86.488
1203.4000,0,0.7425,4.9945e-09,85.819,86.561
1203.4500,0,0.7425,4.9958e-09,85.891,86.634
1203.5000,0,0.7425,4.9972e-09,85.964,86.707
1203.5500,0,0.7425,4.9985e-09,86.037,86.78
1203.6000,0,0.7425,4.9998e-09,86.11,86.852
1203.6500,0,0.7425,5.0011e-09,86.183,86.925
1203.7000,0,0.7425,5.0025e-09,86.256,86.998
1203.7500,0,0.7425,5.0038e-09,86.328,87.071
1203.8000,0,0.7425,5.0051e-09,86.401,87.144
1203.8500,0,0.7425,5.0064e-09,86.474,87.217
1203.9000,0,0.7425,5.0077e-09,86.547,87.289
1203.9500,0,0.7425,5.009e-09,86.62,87.362
1204.0000,0,0.7425,5.0103e-09,86.693,87.435
1204.0500,0,0.7425,5.0116e-09,86.766,87.508
1204.1000,0,0.7425,5.0129e-09,86.839,87.581
1204.1500,0,0.7425,5.0142e-09,86.911,87.654
1204.2000,0,0.7425,5.0155e-09,86.984,87.727
1204.2500,0,0.7425,5.0168e-09,87.057,87.8
1204.3000,0,0.7425,5.018e-09,87.13,87.873
1204.3500,0,0.7425,5.0193e-09,87.203,87.946
1204.4000,0,0.7425,5.0206e-09,87.276,88.019
1204.4500,0,0.7425,5.0218e-09,87.349,88.092
1204.5000,0,0.7425,5.0231e-09,87.422,88.165
1204.5500,0,0.7425,5.0243e-09,87.495,88.238
1204.6000,0,0.7425,5.0256e-09,87.568,88.311
1204.6500,0,0.7425,5.0268e-09,87.641,88.384
1204.7000,0,0.7425,5.0281e-09,87.714,88.457
1204.7500,0,0.7425,5.0293e-09,87.787,88.53
1204.8000,0,0.7425,5.0306e-09,87.86,88.603
1204.8500,0,0.7425,5.0318e-09,87.933,88.676
1204.9000,0,0.7425,5.033e-09,88.006,88.749
1204.9500,0,0.7425,5.0342e-09,88.079,88.822
1205.0000,0,0.7425,5.0355e-09,88.152,88.895
1205.0500,0,0.7425,5.0367e-09,88.225,88.968
1205.1000,0,0.7425,5.0379e-09,88.299,89.041
1205.1500,0,0.7425,5.0391e-09,88.372,89.114
1205.2000,0,0.7425,5.0403e-09,88.445,89.187
1205.2500,0,0.7425,5.0415e-09,88.518,89.26
1205.3000,0,0.7425,5.0427e-09,88.591,89.333
1205.3500,0,0.7425,5.0439e-09,88.664,89.407
1205.4000,0,0.7425,5.0451e-09,88.737,89.48
1205.4500,0,0.7425,5.0462e-09,88.81,89.553
1205.5000,0,0.7425,5.0474e-09,88.883,89.626
1205.5500,0,0.7425,5.0486e-09,88.957,89.699
1205.6000,0,0.7425,5.0498e-09,89.03,89.772
1205.6500,0,0.7425,5.0509e-09,89.103,89.845
1205.7000,0,0.7425,5.0521e-09,89.176,89.918
1205.7500,0,0.7425,5.0532e-09,89.249,89.992
1205.8000,0,0.7425,5.0544e-09,89.322,90.065
1205.8500,0,0.7425,5.0555e-09,89.395,90.138
1205.9000,0,0.7425,5.0567e-09,89.469,90.211
1205.9500,0,0.7425,5.0578e-09,89.542,90.284
1206.0000,0,0.7425,5.059e-09,89.615,90.358
1206.0500,0,0.7425,5.0601e-09,89.688,90.431
1206.1000,0,0.7425,5.0612e-09,89.761,90.504
1206.1500,0,0.7425,5.0624e-09,89.835,90.577
1206.2000,0,0.7425,5.0635e-09,89.908,90.65
1206.2500,0,0.7425,5.0646e-09,89.981,90.724
1206.3000,0,0.7425,5.0657e-09,90.054,90.797
1206.3500,0,0.7425,5.0668e-09,90.128,90.87
1206.4000,0,0.7425,5.0679e-09,90.201,90.943
1206.4500,0,0.7425,5.069e-09,90.274,91.016
1206.5000,0,0.7425,5.0701e-09,90.347,91.09
1206.5500,0,0.7425,5.0712e-09,90.42,91.163
1206.6000,0,0.7425,5.0723e-09,90.494,91.236
1206.6500,0,0.7425,5.0734e-09,90.567,91.309
1206.7000,0,0.7425,5.0745e-09,90.64,91.383
1206.7500,0,0.7425,5.0755e-09,90.714,91.456
1206.8000,0,0.7425,5.0766e-09,90.787,91.529
1206.8500,0,0.7425,5.0777e-09,90.86,91.603
1206.9000,0,0.7425,5.0787e-09,90.933,91.676
1206.9500,0,0.7425,5.0798e-09,91.007,91.749
1207.0000,0,0.7425,5.0808e-09,91.08,91.822
1207.0500,0,0.7425,5.0819e-09,91.153,91.896
1207.1000,0,0.7425,5.0829e-09,91.226,91.969
1207.1500,0,0.7425,5.084e-09,91.3,92.042
1207.2000,0,0.7425,5.085e-09,91.373,92.116
1207.2500,0,0.7425,5.086e-09,91.446,92.189
1207.3000,0,0.7425,5.0871e-09,91.52,92.262
1207.3500,0,0.7425,5.0881e-09,91.593,92.335
1207.4000,0,0.7425,5.0891e-09,91.666,92.409
1207.4500,0,0.7425,5.0901e-09,91.74,92.482
1207.5000,0,0.7425,5.0911e-09,91.813,92.555
1207.5500,0,0.7425,5.0921e-09,91.886,92.629
1207.6000,0,0.7425,5.0931e-09,91.96,92.702
1207.6500,0,0.7425,5.0941e-09,92.033,92.775
1207.7000,0,0.7425,5.0951e-09,92.106,92.849
1207.7500,0,0.7425,5.0961e-09,92.18,92.922
1207.8000,0,0.7425,5.0971e-09,92.253,92.995
1207.8500,0,0.7425,5.0981e-09,92.326,93.069
1207.9000,0,0.7425,5.0991e-09,92.4,93.142
1207.9500,0,0.7425,5.1e-09,92.473,93.215
1208.0000,0,0.7425,5.101e-09,92.546,93.289
1208.0500,0,0.7425,5.102e-09,92.62,93.362
1208.1000,0,0.7425,5.1029e-09,92.693,93.435
1208.1500,0,0.7425,5.1039e-09,92.766,93.509
1208.2000,0,0.7425,5.1048e-09,92.84,93.582
1208.2500,0,0.7425,5.1058e-09,92.913,93.656
1208.3000,0,0.7425,5.1067e-09,92.986,93.729
1208.3500,0,0.7425,5.1077e-09,93.06,93.802
1208.4000,0,0.7425,5.1086e-09,93.133,93.876
1208.4500,0,0.7425,5.1095e-09,93.207,93.949
1208.5000,0,0.7425,5.1105e-09,93.28,94.022
1208.5500,0,0.7425,5.1114e-09,93.353,94.096
1208.6000,0,0.7425,5.1123e-09,93.427,94.169
1208.6500,0,0.7425,5.1132e-09,93.5,94.242
1208.7000,0,0.7425,5.1141e-09,93.573,94.316
1208.7500,0,0.7425,5.115e-09,93.647,94.389
1208.8000,0,0.7425,5.1159e-09,93.72,94.463
1208.8500,0,0.7425,5.1168e-09,93.793,94.536
1208.9000,0,0.7425,5.1177e-09,93.867,94.609
1208.9500,0,0.7425,5.1186e-09,93.94,94.683
1209.0000,0,0.7425,5.1195e-09,94.014,94.756
1209.0500,0,0.7425,5.1204e-09,94.087,94.829
1209.1000,0,0.7425,5.1212e-09,94.16,94.903
1209.1500,0,0.7425,5.1221e-09,94.234,94.976
1209.2000,0,0.7425,5.123e-09,94.307,95.05
1209.2500,0,0.7425,5.1238e-09,94.38,95.123
1209.3000,0,0.7425,5.1247e-09,94.454,95.196
1209.3500,0,0.7425,5.1255e-09,94.527,95.27
1209.4000,0,0.7425,5.1264e-09,94.601,95.343
1209.4500,0,0.7425,5.1272e-09,94.674,95.416
1209.5000,0,0.7425,5.1281e-09,94.747,95.49
1209.5500,0,0.7425,5.1289e-09,94.821,95.563
1209.6000,0,0.7425,5.1297e-09,94.894,95.637
1209.6500,0,0.7425,5.1305e-09,94.967,95.71
1209.7000,0,0.7425,5.1314e-09,95.041,95.783
1209.7500,0,0.7425,5.1322e-09,95.114,95.857
1209.8000,0,0.7425,5.133e-09,95.188,95.93
1209.8500,0,0.7425,5.1338e-09,95.261,96.003
1209.9000,0,0.7425,5.1346e-09,95.334,96.077
1209.9500,0,0.7425,5.1354e-09,95.408,96.15
1210.0000,0,0.7425,5.1362e-09,95.481,96.224
1210.0500,0,0.7425,5.137e-09,95.554,96.297
1210.1000,0,0.7425,5.1378e-09,95.628,96.37
1210.1500,0,0.7425,5.1385e-09,95.701,96.444
