# from https://www.stsci.edu/hst/instrumentation/focus-and-pointing/fov-geometry
# Aperture  ProposalID   Xref      Yref     V2ref     V3ref    Xscale    Yscale    Betax    Betay
#                          pixels            arc-seconds         arcsec/pixel         degrees
#
OFUV                       1040.66   1041.68 -213.6796 -224.8351  0.012371  0.012371   45.0000  135.0000
ONUV                       1040.65   1041.67 -213.6796 -224.8351  0.012375  0.012375   45.0000  135.0000
OVIS                        537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OVL050R1    52X0.05F1-R     534.79    516.00 -213.7591 -224.9144  0.050763  0.050777   45.0559  135.0559
OFL050F2    52X0.05F2      1030.55   1121.54 -213.0708 -225.6187  0.012371  0.012371   45.0000  135.0000
OFL050R2    52X0.05F2-R    1032.45   1041.67 -213.7505 -224.9059  0.012371  0.012371   45.0000  135.0000
ONL050F2    52X0.05F2      1030.54   1121.51 -213.0708 -225.6187  0.012375  0.012375   45.0000  135.0000
ONL050R2    52X0.05F2-R    1032.45   1041.66 -213.7505 -224.9059  0.012375  0.012375   45.0000  135.0000
OVL050F2    52X0.05F2       534.58    535.39 -213.0708 -225.6187  0.050763  0.050777   45.0559  135.0559
OVL050R2    52X0.05F2-R     535.02    516.00 -213.7505 -224.9059  0.050763  0.050777   45.0559  135.0559
OFL100F1    52X0.1F1       1029.79    961.79 -214.4699 -224.2326  0.012371  0.012371   45.0000  135.0000
OFL100R1    52X0.1F1-R     1031.51   1041.67 -213.7587 -224.9141  0.012371  0.012371   45.0000  135.0000
ONL100F1    52X0.1F1       1029.79    961.81 -214.4699 -224.2326  0.012375  0.012375   45.0000  135.0000
ONL100R1    52X0.1F1-R     1031.51   1041.66 -213.7587 -224.9141  0.012375  0.012375   45.0000  135.0000
OVL100F1    52X0.1F1        534.36    496.61 -214.4699 -224.2326  0.050763  0.050777   45.0559  135.0559
OVL100R1    52X0.1F1-R      534.80    516.00 -213.7587 -224.9141  0.050763  0.050777   45.0559  135.0559
OFL100F2    52X0.1F2       1029.84   1121.54 -213.0769 -225.6248  0.012371  0.012371   45.0000  135.0000
OFL100R2    52X0.1F2-R     1031.75   1041.67 -213.7567 -224.9120  0.012371  0.012371   45.0000  135.0000
ONL100F2    52X0.1F2       1029.84   1121.51 -213.0769 -225.6248  0.012375  0.012375   45.0000  135.0000
ONL100R2    52X0.1F2-R     1031.74   1041.66 -213.7567 -224.9120  0.012375  0.012375   45.0000  135.0000
OVL100F2    52X0.1F2        534.41    535.39 -213.0769 -225.6248  0.050763  0.050777   45.0559  135.0559
OVL100R2    52X0.1F2-R      534.85    516.00 -213.7567 -224.9120  0.050763  0.050777   45.0559  135.0559
OFL200F1    52X0.2F1       1034.65    961.80 -214.4278 -224.1907  0.012371  0.012371   45.0000  135.0000
OFL200R1    52X0.2F1-R     1036.37   1041.67 -213.7167 -224.8721  0.012371  0.012371   45.0000  135.0000
ONL200F1    52X0.2F1       1034.65    961.82 -214.4278 -224.1907  0.012375  0.012375   45.0000  135.0000
ONL200R1    52X0.2F1-R     1036.37   1041.67 -213.7167 -224.8721  0.012375  0.012375   45.0000  135.0000
OVL200F1    52X0.2F1        535.53    496.61 -214.4278 -224.1907  0.050763  0.050777   45.0559  135.0559
OVL200R1    52X0.2F1-R      535.97    516.00 -213.7167 -224.8721  0.050763  0.050777   45.0559  135.0559
OFL200F2    52X0.2F2       1034.74   1121.54 -213.0345 -225.5824  0.012371  0.012371   45.0000  135.0000
OFL200R2    52X0.2F2-R     1036.65   1041.67 -213.7143 -224.8697  0.012371  0.012371   45.0000  135.0000
ONL200F2    52X0.2F2       1034.74   1121.51 -213.0345 -225.5824  0.012375  0.012375   45.0000  135.0000
ONL200R2    52X0.2F2-R     1036.65   1041.67 -213.7143 -224.8697  0.012375  0.012375   45.0000  135.0000
OVL200F2    52X0.2F2        535.59    535.39 -213.0345 -225.5824  0.050763  0.050777   45.0559  135.0559
OVL200R2    52X0.2F2-R      536.03    516.00 -213.7143 -224.8697  0.050763  0.050777   45.0559  135.0559
OFL500F1    52X0.5F1       1033.53    961.80 -214.4375 -224.2004  0.012371  0.012371   45.0000  135.0000
OFL500R1    52X0.5F1-R     1035.25   1041.67 -213.7264 -224.8818  0.012371  0.012371   45.0000  135.0000
ONL500F1    52X0.5F1       1033.52    961.81 -214.4375 -224.2004  0.012375  0.012375   45.0000  135.0000
ONL500R1    52X0.5F1-R     1035.25   1041.66 -213.7264 -224.8818  0.012375  0.012375   45.0000  135.0000
OVL500F1    52X0.5F1        535.26    496.61 -214.4375 -224.2004  0.050763  0.050777   45.0559  135.0559
OVL500R1    52X0.5F1-R      535.70    516.00 -213.7264 -224.8818  0.050763  0.050777   45.0559  135.0559
OFL500F2    52X0.5F2       1034.62   1121.54 -213.0356 -225.5835  0.012371  0.012371   45.0000  135.0000
OFL500R2    52X0.5F2-R     1036.53   1041.67 -213.7153 -224.8708  0.012371  0.012371   45.0000  135.0000
ONL500F2    52X0.5F2       1034.61   1121.51 -213.0356 -225.5835  0.012375  0.012375   45.0000  135.0000
ONL500R2    52X0.5F2-R     1036.52   1041.67 -213.7153 -224.8708  0.012375  0.012375   45.0000  135.0000
OVL500F2    52X0.5F2        535.56    535.39 -213.0356 -225.5835  0.050763  0.050777   45.0559  135.0559
OVL500R2    52X0.5F2-R      536.00    516.00 -213.7153 -224.8708  0.050763  0.050777   45.0559  135.0559
OFL2F1      52X2F1         1033.61    961.80 -214.4368 -224.1996  0.012371  0.012371   45.0000  135.0000
OFL2R1      52X2F1-R       1035.33   1041.67 -213.7256 -224.8811  0.012371  0.012371   45.0000  135.0000
ONL2F1      52X2F1         1033.61    961.81 -214.4368 -224.1996  0.012375  0.012375   45.0000  135.0000
ONL2R1      52X2F1-R       1035.33   1041.67 -213.7256 -224.8811  0.012375  0.012375   45.0000  135.0000
OVL2F1      52X2F1          535.28    496.61 -214.4368 -224.1996  0.050763  0.050777   45.0559  135.0559
OVL2R1      52X2F1-R        535.72    516.00 -213.7256 -224.8811  0.050763  0.050777   45.0559  135.0559
OFL2F2      52X2F2         1033.70   1121.54 -213.0435 -225.5914  0.012371  0.012371   45.0000  135.0000
OFL2R2      52X2F2-R       1035.61   1041.67 -213.7232 -224.8787  0.012371  0.012371   45.0000  135.0000
ONL2F2      52X2F2         1033.70   1121.51 -213.0435 -225.5914  0.012375  0.012375   45.0000  135.0000
ONL2R2      52X2F2-R       1035.61   1041.67 -213.7232 -224.8787  0.012375  0.012375   45.0000  135.0000
OVL2F2      52X2F2          535.34    535.39 -213.0435 -225.5914  0.050763  0.050777   45.0559  135.0559
OVL2R2      52X2F2-R        535.78    516.00 -213.7232 -224.8787  0.050763  0.050777   45.0559  135.0559
OFLBAR1     52X0.1B1.0     1032.16    961.80 -214.4493 -224.2122  0.012371  0.012371   45.0000  135.0000
OFLBARR1    52X0.1B1.0-R   1034.15   1041.67 -213.7359 -224.8913  0.012371  0.012371   45.0000  135.0000
ONLBAR1     52X0.1B1.0     1032.16    961.82 -214.4493 -224.2122  0.012375  0.012375   45.0000  135.0000
ONLBARR1    52X0.1B1.0-R   1034.14   1041.66 -213.7359 -224.8913  0.012375  0.012375   45.0000  135.0000
OVLBAR1     52X0.1B1.0      534.93    496.61 -214.4493 -224.2122  0.050763  0.050777   45.0559  135.0559
OVLBARR1    52X0.1B1.0-R    535.43    516.00 -213.7359 -224.8913  0.050763  0.050777   45.0559  135.0559
OFLBAR3     52X0.1B3.0     1033.80   1282.97 -211.6354 -226.9978  0.012371  0.012371   45.0000  135.0000
OFLBARR3    52X0.1B3.0-R   1039.26   1041.67 -213.6917 -224.8472  0.012371  0.012371   45.0000  135.0000
ONLBAR3     52X0.1B3.0     1033.79   1282.89 -211.6354 -226.9978  0.012375  0.012375   45.0000  135.0000
ONLBARR3    52X0.1B3.0-R   1039.25   1041.67 -213.6917 -224.8472  0.012375  0.012375   45.0000  135.0000
OVLBAR3     52X0.1B3.0      535.40    574.59 -211.6354 -226.9978  0.050763  0.050777   45.0559  135.0559
OVLBARR3    52X0.1B3.0-R    536.66    516.00 -213.6917 -224.8472  0.050763  0.050777   45.0559  135.0559
OV25                        537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25LYA                     537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25QTZ                     537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25CN182                   537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25C3                      537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25MG2                     537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25SRF2                    537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OV25CN270                   537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OFDEFAULT                  1040.66   1041.68 -213.6796 -224.8351  0.012371  0.012371   45.0000  135.0000
ONDEFAULT                  1040.65   1041.67 -213.6796 -224.8351  0.012375  0.012375   45.0000  135.0000
OVDEFAULT                   537.00    516.00 -213.6796 -224.8351  0.050763  0.050777   45.0559  135.0559
OVL050E1    52X0.05E1       539.79    899.33 -199.8291 -238.5117  0.050763  0.050777   45.0559  135.0559
OVL100E1    52X0.1E1        539.60    899.33 -199.8361 -238.5187  0.050763  0.050777   45.0559  135.0559
OVL200E1    52X0.2E1        540.78    899.33 -199.7935 -238.4762  0.050763  0.050777   45.0559  135.0559
OVL500E1    52X0.5E1        540.64    899.33 -199.7985 -238.4812  0.050763  0.050777   45.0559  135.0559
OVL2E1      52X2E1          540.53    899.33 -199.8025 -238.4852  0.050763  0.050777   45.0559  135.0559
OVL050D1    52X0.05D1       536.55    382.08 -218.4993 -220.0381  0.050763  0.050777   45.0559  135.0559
OVL100D1    52X0.1D1        536.56    382.08 -218.4991 -220.0378  0.050763  0.050777   45.0559  135.0559
OVL200D1    52X0.2D1        537.82    382.08 -218.4536 -219.9924  0.050763  0.050777   45.0559  135.0559
OVL500D1    52X0.5D1        537.82    382.08 -218.4579 -219.9969  0.050763  0.050777   45.0559  135.0559 # missing row filled by comparison to other rows
OFL050D1    52X0.05D1      1039.38    492.00 -218.4991 -220.0379  0.012371  0.012371   45.0000  135.0000
OFL100D1    52X0.1D1       1039.41    492.00 -218.4989 -220.0377  0.012371  0.012371   45.0000  135.0000
OFL200D1    52X0.2D1       1044.66    492.01 -218.4528 -219.9918  0.012371  0.012371   45.0000  135.0000
OFL500D1    52X0.5D1       1044.08    492.01 -218.4579 -219.9969  0.012371  0.012371   45.0000  135.0000
OFL2D1      52X2D1         1043.62    492.01 -218.4619 -220.0009  0.012371  0.012371   45.0000  135.0000
OF25D1      25MAMAD1       1038.36    492.00 -218.5080 -220.0468  0.012371  0.012371   45.0000  135.0000
OF25QTZD1   F25QTZD1       1038.36    492.00 -218.4597 -219.9985  0.012371  0.012371   45.0000  135.0000
OF25SRF2D1  F25SRF2D1      1038.36    492.00 -218.4581 -219.9970  0.012371  0.012371   45.0000  135.0000
OVL200E2    52X0.2E2        539.60    899.33 -199.8361 -238.5187  0.050763  0.050777   45.0559  135.0559
OVL500E2    52X0.5E2        539.60    899.33 -199.8361 -238.5187  0.050763  0.050777   45.0559  135.0559
OVL2E2      52X2E2          539.60    899.33 -199.8361 -238.5187  0.050763  0.050777   45.0559  135.0559
OVWGA06     WEDGEA0.6       327.52     68.83 -237.2461 -216.2759  0.050763  0.050777   45.0559  135.0559
